Observation_id_boris,Observation.id,Subject,Behavior,Modifier_general,Modifier_specific,Behavior_type,Start_sec,Stop_sec,Duration_sec
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,ROSO,feeding chicks,fruit,huckle or blueberry,POINT,851.152,851.152,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,ROSO,feeding chicks,fruit,huckle or blueberry,POINT,917.62,917.62,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,ROSO,feeding chicks,fruit,huckle or blueberry,POINT,974.074,974.074,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,ROSO,feeding chicks,insect,unidentifiable,POINT,761.567,761.567,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,ROSO,feeding chicks,unidentified,obscured,POINT,15.916,15.916,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,42.247,42.247,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,439.7,439.7,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,679.5,679.5,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,743.107,743.107,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,858.961,858.961,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,insect,unidentifiable,POINT,84,84,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,insect,unidentifiable,POINT,272.8,272.8,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,insect,unidentifiable,POINT,1585.786,1585.786,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,insect,unidentifiable,POINT,3073.774,3073.774,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,unidentified,obscured,POINT,2497.032,2497.032,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,unidentified,too small,POINT,154,154,NA
2017-06-30_18C_r5_PNB18CB_B_proofed,2017-06-30_18C_r5_PNB18CB_B,SGBY,feeding chicks,unidentified,too small,POINT,2617.219,2617.219,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,ROSO,feeding chicks,fruit,blackberry,POINT,858.657,858.657,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,ROSO,feeding chicks,fruit,huckle or blueberry,POINT,3217.746,3217.746,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,ROSO,feeding chicks,fruit,huckle or blueberry,POINT,3621.212,3621.212,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,ROSO,feeding chicks,insect,unidentifiable,POINT,1068.63,1068.63,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,ROSO,feeding chicks,insect,unidentifiable,POINT,1454.719,1454.719,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,ROSO,feeding chicks,insect,unidentifiable,POINT,2299.573,2299.573,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,ROSO,feeding chicks,unidentified,obscured,POINT,3508.551,3508.551,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,SGBY,feeding chicks,fruit,blackberry,POINT,2392.781,2392.781,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,1114.18,1114.18,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,1954.373,1954.373,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,3352.976,3352.976,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,SGBY,feeding chicks,fruit,huckle or blueberry,POINT,3544.227,3544.227,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,SGBY,feeding chicks,unidentified,obscured,POINT,3468.597,3468.597,NA
2017-06-30_18C_r5_PNB18CB_C_proofed,2017-06-30_18C_r5_PNB18CB_C,SGBY,feeding chicks,unidentified,too small,POINT,1149.702,1149.702,NA
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,chick,head out,,,POINT,19.12,19.12,NA
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,chick,head out,,,POINT,183.985,183.985,NA
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,chick,head out,,,POINT,269.37,269.37,NA
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,ROSO,feeding chicks,insect,unidentifiable,POINT,322.223,322.223,NA
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,ROSO,feeding chicks,unidentified,obscured,POINT,226.027,226.027,NA
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,SGBY,stat,,,STATE,99.3,121.823,22.523
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,SGBY,feeding chicks,insect,unidentifiable,POINT,98.199,98.199,NA
2017-06-30_18C_r5_PNB18CB_D_proofed,2017-06-30_18C_r5_PNB18CB_D,SGBY,feeding chicks,insect,unidentifiable,POINT,540.626,540.626,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head in,,,POINT,2738.202,2738.202,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,558.726,558.726,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,1172.76,1172.76,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,2029.899,2029.899,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,2194.927,2194.927,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,2673.056,2673.056,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,2729.127,2729.127,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,2932.522,2932.522,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,head out,,,POINT,3275.809,3275.809,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,stat,,,STATE,673.442,686.092,12.65
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,stat,,,STATE,2977.881,3033.102,55.221
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,feeding chicks,fruit,huckle or blueberry,POINT,2646.593,2646.593,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,feeding chicks,insect,lepidoptera,POINT,2719.177,2719.177,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,feeding chicks,insect,unidentifiable,POINT,538.475,538.475,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,feeding chicks,insect,unidentifiable,POINT,2161.915,2161.915,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,feeding chicks,unidentified,too small,POINT,2008.521,2008.521,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,feeding chicks,unidentified,too small,POINT,3259.373,3259.373,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,calling,None,,POINT,2948.837,2948.837,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,538.575,562.676,24.101
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,686.291,1173.893,487.602
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,2017.449,2031.522,14.073
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,2166.516,2199.55,33.034
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,2653.168,2674.018,20.85
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,2725.402,2977.879,252.477
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,3270.206,3282.235,12.029
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,head out,,,POINT,125.802,125.802,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,head out,,,POINT,1179.83,1179.83,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,head out,,,POINT,1982.034,1982.034,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,stat,,,STATE,139.369,147.193,7.824
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,stat,,,STATE,1169.302,1173.892,4.59
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,feeding chicks,fruit,huckle or blueberry,POINT,1357.664,1357.664,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,feeding chicks,insect,grasshopper,POINT,85.616,85.616,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,feeding chicks,insect,unidentifiable,POINT,265.4,265.4,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,feeding chicks,insect,unidentifiable,POINT,1176.319,1176.319,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,feeding chicks,insect,unidentifiable,POINT,1955.496,1955.496,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,calling,None,,POINT,132.269,132.269,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,cleaning nest,,,POINT,156.875,156.875,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,cleaning nest,,,POINT,1396.949,1396.949,NA
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,in cavity,None,,STATE,90.291,139.299,49.008
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,in cavity,None,,STATE,147.779,156.875,9.096
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,in cavity,None,,STATE,1175.893,1185.941,10.048
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,in cavity,None,,STATE,1376.765,1396.949,20.184
2017-06-30_REC_r5_N17REC2_A_proofed,2017-06-30_REC_r5_N17REC2_A,GOSY,in cavity,None,,STATE,1968.546,1984.733,16.187
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,head in,,,POINT,3718.555,3718.555,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,head out,,,POINT,3713.703,3713.703,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,head out,,,POINT,3852.113,3852.113,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,stat,,,STATE,2323.183,2338.287,15.104
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,stat,,,STATE,2474.229,2521.782,47.553
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,stat,,,STATE,3625.523,3674.072,48.549
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,insect,unidentifiable,POINT,626.179,626.179,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,insect,unidentifiable,POINT,2247.536,2247.536,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,insect,unidentifiable,POINT,3701.566,3701.566,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,unidentified,obscured,POINT,952.281,952.281,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,unidentified,obscured,POINT,3825.488,3825.488,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,unidentified,too small,POINT,2314.833,2314.833,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,unidentified,too small,POINT,2427.437,2427.437,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,feeding chicks,unidentified,too small,POINT,3582.05,3582.05,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,calling,,,POINT,3868.441,3868.441,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,calling,None,,POINT,3859.641,3859.641,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,cleaning nest,,,POINT,3726.045,3726.045,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,in cavity,None,,STATE,3707.766,3727.282,19.516
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,YSOG,in cavity,None,,STATE,3836.515,3868.441,31.926
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,head in,,,POINT,2093.561,2093.561,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,head out,,,POINT,2082.811,2082.811,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,head out,,,POINT,3233.939,3233.939,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,stat,,,STATE,3688.538,3699.669,11.131
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,fruit,huckle or blueberry,POINT,3209.19,3209.19,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,insect,fly,POINT,1877.41,1877.41,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,insect,unidentifiable,POINT,757.018,757.018,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,insect,unidentifiable,POINT,1711.545,1711.545,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,insect,unidentifiable,POINT,2003.808,2003.808,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,insect,unidentifiable,POINT,3141.913,3141.913,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,insect,unidentifiable,POINT,3682.436,3682.436,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,unidentified,obscured,POINT,960.265,960.265,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,unidentified,obscured,POINT,1560.717,1560.717,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,unidentified,obscured,POINT,1748.866,1748.866,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,unidentified,obscured,POINT,1815.641,1815.641,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,unidentified,obscured,POINT,1918.055,1918.055,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,unidentified,obscured,POINT,2067.582,2067.582,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,feeding chicks,unidentified,too small,POINT,929.229,929.229,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,786.319,786.319,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,938.006,938.006,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,973.853,973.853,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,1565.241,1565.241,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,1882.037,1882.037,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,1926.757,1926.757,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,2009.132,2009.132,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,2089.51,2089.51,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,calling,None,,POINT,3237.189,3237.189,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,cleaning nest,,,POINT,1573.279,1573.279,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,cleaning nest,,,POINT,2103.412,2103.412,NA
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,in cavity,None,,STATE,2077.535,2103.157,25.622
2017-06-30_REC_r5_N17REC2_B_proofed,2017-06-30_REC_r5_N17REC2_B,GOSY,in cavity,None,,STATE,3220.166,3241.163,20.997
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,YSOG,head in,,,POINT,1.44,1.44,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,YSOG,feeding chicks,insect,unidentifiable,POINT,397.841,397.841,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,YSOG,cleaning nest,,,POINT,9.365,9.365,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,YSOG,in cavity,None,,STATE,0.015,10.325,10.31
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,YSOG,in cavity,None,,STATE,409.541,428.691,19.15
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,head out,,,POINT,505.318,505.318,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,stat,,,STATE,424.281,431.431,7.15
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,stat,,,STATE,437.731,456.222,18.491
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,stat,,,STATE,618.093,632.143,14.05
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,feeding chicks,fruit,huckle or blueberry,POINT,431.416,431.416,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,feeding chicks,insect,unidentifiable,POINT,499.833,499.833,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,feeding chicks,unidentified,obscured,POINT,614.243,614.243,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,calling,None,,POINT,445.706,445.706,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,calling,None,,POINT,505.964,505.964,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,calling,None,,POINT,621.943,621.943,NA
2017-06-30_REC_r5_N17REC2_C_proofed,2017-06-30_REC_r5_N17REC2_C,GOSY,in cavity,None,,STATE,504.101,517.501,13.4
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head in,,,POINT,1075.694,1075.694,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head in,,,POINT,1135.842,1135.842,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head in,,,POINT,1146.156,1146.156,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head in,,,POINT,2402.375,2402.375,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head in,,,POINT,3384.489,3384.489,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head out,,,POINT,1072.931,1072.931,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head out,,,POINT,1118.537,1118.537,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head out,,,POINT,1141.134,1141.134,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head out,,,POINT,2386.27,2386.27,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head out,,,POINT,3363.139,3363.139,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,head out,,,POINT,3793.473,3793.473,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,stat,,,STATE,2815.169,2825.235,10.066
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,feeding chicks,insect,unidentifiable,POINT,2825.22,2825.22,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,feeding chicks,unidentified,obscured,POINT,2366.125,2366.125,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,feeding chicks,unidentified,obscured,POINT,3334.19,3334.19,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,feeding chicks,unidentified,obscured,POINT,3751.79,3751.79,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,feeding chicks,unidentified,too small,POINT,1065.465,1065.465,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,cleaning nest,,,POINT,2415.952,2415.952,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,cleaning nest,,,POINT,3795.545,3795.545,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,1068.393,1154.238,85.845
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,2384.553,2415.882,31.329
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,2825.455,2850.392,24.937
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,3341.567,3393.43,51.863
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,YSOG,in cavity,None,,STATE,3755.34,3795.544,40.204
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,GOSY,head out,,,POINT,349.055,349.055,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,GOSY,head out,,,POINT,2485.111,2485.111,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,GOSY,head out,,,POINT,2873.102,2873.102,NA
2017-07-06_REC_r5_N17REC2_A_proofed,2017-07-06_REC_r5_N17REC2_A,GOSY,head out,,,POINT,3660.627,3660.627,NA
